id,title,kind_id,production_year,Rating,votesN,wkgross,date,wkg_currency,wkg_country,dateValue
3715851,The Dark Knight,1,2008,9,1701865,102067,1-Mar-09,$,USA,1/03/2009
3715851,The Dark Knight,1,2008,9,1701865,93957,22-Feb-09,$,USA,22/02/2009
3715851,The Dark Knight,1,2008,9,1701865,145510,15-Feb-09,$,USA,15/02/2009
3715851,The Dark Knight,1,2008,9,1701865,353826,8-Feb-09,$,USA,8/02/2009
3715851,The Dark Knight,1,2008,9,1701865,436843,1-Feb-09,$,USA,1/02/2009
3715851,The Dark Knight,1,2008,9,1701865,667397,25-Jan-09,$,USA,25/01/2009
3715851,The Dark Knight,1,2008,9,1701865,9611,18-Jan-09,$,USA,18/01/2009
3715851,The Dark Knight,1,2008,9,1701865,8012,11-Jan-09,$,USA,11/01/2009
3715851,The Dark Knight,1,2008,9,1701865,65140,4-Jan-09,$,USA,4/01/2009
3715851,The Dark Knight,1,2008,9,1701865,50686,28-Dec-08,$,USA,28/12/2008
3715851,The Dark Knight,1,2008,9,1701865,51743,21-Dec-08,$,USA,21/12/2008
3715851,The Dark Knight,1,2008,9,1701865,112253,14-Dec-08,$,USA,14/12/2008
3715851,The Dark Knight,1,2008,9,1701865,187418,7-Dec-08,$,USA,7/12/2008
3715851,The Dark Knight,1,2008,9,1701865,343366,30-Nov-08,$,USA,30/11/2008
3715851,The Dark Knight,1,2008,9,1701865,370449,23-Nov-08,$,USA,23/11/2008
3715851,The Dark Knight,1,2008,9,1701865,502334,16-Nov-08,$,USA,16/11/2008
3715851,The Dark Knight,1,2008,9,1701865,219425,9-Nov-08,$,USA,9/11/2008
3715851,The Dark Knight,1,2008,9,1701865,270468,2-Nov-08,$,USA,2/11/2008
3715851,The Dark Knight,1,2008,9,1701865,295949,26-Oct-08,$,USA,26/10/2008
3715851,The Dark Knight,1,2008,9,1701865,528328,12-Oct-08,$,USA,12/10/2008
3715851,The Dark Knight,1,2008,9,1701865,828213,5-Oct-08,$,USA,5/10/2008
3715851,The Dark Knight,1,2008,9,1701865,1664421,28-Sep-08,$,USA,28/09/2008
3715851,The Dark Knight,1,2008,9,1701865,2915174,21-Sep-08,$,USA,21/09/2008
3715851,The Dark Knight,1,2008,9,1701865,4128153,14-Sep-08,$,USA,14/09/2008
3715851,The Dark Knight,1,2008,9,1701865,5515119,7-Sep-08,$,USA,7/09/2008
3715851,The Dark Knight,1,2008,9,1701865,11127290,31-Aug-08,$,USA,31/08/2008
3715851,The Dark Knight,1,2008,9,1701865,16379293,17-Aug-08,$,USA,17/08/2008
3715851,The Dark Knight,1,2008,9,1701865,26117030,10-Aug-08,$,USA,10/08/2008
3715851,The Dark Knight,1,2008,9,1701865,42664219,3-Aug-08,$,USA,3/08/2008
3715851,The Dark Knight,1,2008,9,1701865,75166466,27-Jul-08,$,USA,27/07/2008
3715851,The Dark Knight,1,2008,9,1701865,158411483,20-Jul-08,$,USA,20/07/2008
3715851,The Dark Knight,1,2008,9,1701865,440,21-Dec-08,UKP,UK,21/12/2008
3715851,The Dark Knight,1,2008,9,1701865,6901,14-Dec-08,UKP,UK,14/12/2008
3715851,The Dark Knight,1,2008,9,1701865,3376,8-Dec-08,UKP,UK,8/12/2008
3715851,The Dark Knight,1,2008,9,1701865,21707,30-Nov-08,UKP,UK,30/11/2008
3715851,The Dark Knight,1,2008,9,1701865,22296,23-Nov-08,UKP,UK,23/11/2008
3715851,The Dark Knight,1,2008,9,1701865,4486,16-Nov-08,UKP,UK,16/11/2008
3715851,The Dark Knight,1,2008,9,1701865,20193,9-Nov-08,UKP,UK,9/11/2008
3715851,The Dark Knight,1,2008,9,1701865,9449,2-Nov-08,UKP,UK,2/11/2008
3715851,The Dark Knight,1,2008,9,1701865,16540,26-Oct-08,UKP,UK,26/10/2008
3715851,The Dark Knight,1,2008,9,1701865,18600,19-Oct-08,UKP,UK,19/10/2008
3715851,The Dark Knight,1,2008,9,1701865,50696,12-Oct-08,UKP,UK,12/10/2008
3715851,The Dark Knight,1,2008,9,1701865,62688,5-Oct-08,UKP,UK,5/10/2008
3715851,The Dark Knight,1,2008,9,1701865,88230,28-Sep-08,UKP,UK,28/09/2008
3715851,The Dark Knight,1,2008,9,1701865,211370,21-Sep-08,UKP,UK,21/09/2008
3715851,The Dark Knight,1,2008,9,1701865,355239,14-Sep-08,UKP,UK,14/09/2008
3715851,The Dark Knight,1,2008,9,1701865,586944,7-Sep-08,UKP,UK,7/09/2008
3715851,The Dark Knight,1,2008,9,1701865,908618,31-Aug-08,UKP,UK,31/08/2008
3715851,The Dark Knight,1,2008,9,1701865,1454847,24-Aug-08,UKP,UK,24/08/2008
3715851,The Dark Knight,1,2008,9,1701865,2302866,17-Aug-08,UKP,UK,17/08/2008
3715851,The Dark Knight,1,2008,9,1701865,4090024,10-Aug-08,UKP,UK,10/08/2008
3715851,The Dark Knight,1,2008,9,1701865,6737306,3-Aug-08,UKP,UK,3/08/2008
3715851,The Dark Knight,1,2008,9,1701865,11191824,27-Jul-08,UKP,UK,27/07/2008
3182606,Inception,1,2010,8.8,1492434,15332,2-Jan-11,$,USA,2/01/2011
3182606,Inception,1,2010,8.8,1492434,25929,19-Dec-10,$,USA,19/12/2010
3182606,Inception,1,2010,8.8,1492434,49996,12-Dec-10,$,USA,12/12/2010
3182606,Inception,1,2010,8.8,1492434,67426,5-Dec-10,$,USA,5/12/2010
3182606,Inception,1,2010,8.8,1492434,119466,28-Nov-10,$,USA,28/11/2010
3182606,Inception,1,2010,8.8,1492434,153650,21-Nov-10,$,USA,21/11/2010
3182606,Inception,1,2010,8.8,1492434,234514,14-Nov-10,$,USA,14/11/2010
3182606,Inception,1,2010,8.8,1492434,317189,7-Nov-10,$,USA,7/11/2010
3182606,Inception,1,2010,8.8,1492434,362531,31-Oct-10,$,USA,31/10/2010
3182606,Inception,1,2010,8.8,1492434,500140,24-Oct-10,$,USA,24/10/2010
3182606,Inception,1,2010,8.8,1492434,348326,17-Oct-10,$,USA,17/10/2010
3182606,Inception,1,2010,8.8,1492434,492311,10-Oct-10,$,USA,10/10/2010
3182606,Inception,1,2010,8.8,1492434,904208,4-Oct-10,$,USA,4/10/2010
3182606,Inception,1,2010,8.8,1492434,1247006,26-Sep-10,$,USA,26/09/2010
3182606,Inception,1,2010,8.8,1492434,1967137,19-Sep-10,$,USA,19/09/2010
3182606,Inception,1,2010,8.8,1492434,2802390,12-Sep-10,$,USA,12/09/2010
3182606,Inception,1,2010,8.8,1492434,5884355,5-Sep-10,$,USA,5/09/2010
3182606,Inception,1,2010,8.8,1492434,4876356,29-Aug-10,$,USA,29/08/2010
3182606,Inception,1,2010,8.8,1492434,7838179,22-Aug-10,$,USA,22/08/2010
3182606,Inception,1,2010,8.8,1492434,11285051,15-Aug-10,$,USA,15/08/2010
3182606,Inception,1,2010,8.8,1492434,18505470,8-Aug-10,$,USA,8/08/2010
3182606,Inception,1,2010,8.8,1492434,27485245,1-Aug-10,$,USA,1/08/2010
3182606,Inception,1,2010,8.8,1492434,42725012,25-Jul-10,$,USA,25/07/2010
3182606,Inception,1,2010,8.8,1492434,62785337,18-Jul-10,$,USA,18/07/2010
3182606,Inception,1,2010,8.8,1492434,174186,26-Sep-10,UKP,UK,26/09/2010
3182606,Inception,1,2010,8.8,1492434,201162,19-Sep-10,UKP,UK,19/09/2010
3182606,Inception,1,2010,8.8,1492434,271033,12-Sep-10,UKP,UK,12/09/2010
3182606,Inception,1,2010,8.8,1492434,417302,5-Sep-10,UKP,UK,5/09/2010
3182606,Inception,1,2010,8.8,1492434,699041,29-Aug-10,UKP,UK,29/08/2010
3182606,Inception,1,2010,8.8,1492434,1063679,22-Aug-10,UKP,UK,22/08/2010
3182606,Inception,1,2010,8.8,1492434,1681130,15-Aug-10,UKP,UK,15/08/2010
3182606,Inception,1,2010,8.8,1492434,2259595,8-Aug-10,UKP,UK,8/08/2010
3182606,Inception,1,2010,8.8,1492434,3229651,1-Aug-10,UKP,UK,1/08/2010
3182606,Inception,1,2010,8.8,1492434,4172568,25-Jul-10,UKP,UK,25/07/2010
3182606,Inception,1,2010,8.8,1492434,5912814,18-Jul-10,UKP,UK,18/07/2010
3048945,Fight Club,1,1999,8.8,1369010,8063,27-Feb-00,$,USA,27/02/2000
3048945,Fight Club,1,1999,8.8,1369010,16990,20-Feb-00,$,USA,20/02/2000
3048945,Fight Club,1,1999,8.8,1369010,21476,13-Feb-00,$,USA,13/02/2000
3048945,Fight Club,1,1999,8.8,1369010,20864,6-Feb-00,$,USA,6/02/2000
3048945,Fight Club,1,1999,8.8,1369010,19672,30-Jan-00,$,USA,30/01/2000
3048945,Fight Club,1,1999,8.8,1369010,37081,23-Jan-00,$,USA,23/01/2000
3048945,Fight Club,1,1999,8.8,1369010,68580,17-Jan-00,$,USA,17/01/2000
3048945,Fight Club,1,1999,8.8,1369010,94034,9-Jan-00,$,USA,9/01/2000
3048945,Fight Club,1,1999,8.8,1369010,51163,26-Dec-99,$,USA,26/12/1999
3048945,Fight Club,1,1999,8.8,1369010,137078,19-Dec-99,$,USA,19/12/1999
3048945,Fight Club,1,1999,8.8,1369010,185624,12-Dec-99,$,USA,12/12/1999
3048945,Fight Club,1,1999,8.8,1369010,233069,5-Dec-99,$,USA,5/12/1999
3048945,Fight Club,1,1999,8.8,1369010,222867,28-Nov-99,$,USA,28/11/1999
3048945,Fight Club,1,1999,8.8,1369010,401146,21-Nov-99,$,USA,21/11/1999
3048945,Fight Club,1,1999,8.8,1369010,997154,14-Nov-99,$,USA,14/11/1999
3048945,Fight Club,1,1999,8.8,1369010,2423069,7-Nov-99,$,USA,7/11/1999
3048945,Fight Club,1,1999,8.8,1369010,3296137,31-Oct-99,$,USA,31/10/1999
3048945,Fight Club,1,1999,8.8,1369010,6335870,24-Oct-99,$,USA,24/10/1999
3048945,Fight Club,1,1999,8.8,1369010,11035485,17-Oct-99,$,USA,17/10/1999
3048945,Fight Club,1,1999,8.8,1369010,28091,2-Jan-00,UKP,UK,2/01/2000
3048945,Fight Club,1,1999,8.8,1369010,8932,26-Dec-99,UKP,UK,26/12/1999
3048945,Fight Club,1,1999,8.8,1369010,113525,19-Dec-99,UKP,UK,19/12/1999
3048945,Fight Club,1,1999,8.8,1369010,209550,12-Dec-99,UKP,UK,12/12/1999
3048945,Fight Club,1,1999,8.8,1369010,390636,5-Dec-99,UKP,UK,5/12/1999
3048945,Fight Club,1,1999,8.8,1369010,589129,28-Nov-99,UKP,UK,28/11/1999
3048945,Fight Club,1,1999,8.8,1369010,962507,21-Nov-99,UKP,UK,21/11/1999
3048945,Fight Club,1,1999,8.8,1369010,1177219,14-Nov-99,UKP,UK,14/11/1999
3518624,Pulp Fiction,1,1994,8.9,1344044,978690,16-Apr-95,$,USA,16/04/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,1330454,9-Apr-95,$,USA,9/04/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,2158742,2-Apr-95,$,USA,2/04/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,2510260,26-Mar-95,$,USA,26/03/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,2009183,19-Mar-95,$,USA,19/03/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,2142436,12-Mar-95,$,USA,12/03/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,2134095,5-Mar-95,$,USA,5/03/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,2377030,26-Feb-95,$,USA,26/02/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,2877401,20-Feb-95,$,USA,20/02/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,1209812,12-Feb-95,$,USA,12/02/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,1140984,5-Feb-95,$,USA,5/02/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,1341119,29-Jan-95,$,USA,29/01/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,1550759,22-Jan-95,$,USA,22/01/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,1862183,16-Jan-95,$,USA,16/01/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,1861065,8-Jan-95,$,USA,8/01/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,2063675,2-Jan-95,$,USA,2/01/1995
3518624,Pulp Fiction,1,1994,8.9,1344044,1081070,26-Dec-94,$,USA,26/12/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,960702,18-Dec-94,$,USA,18/12/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,1042589,11-Dec-94,$,USA,11/12/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,1668538,4-Dec-94,$,USA,4/12/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,3241585,27-Nov-94,$,USA,27/11/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,3010154,20-Nov-94,$,USA,20/11/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,4104099,13-Nov-94,$,USA,13/11/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,5142126,6-Nov-94,$,USA,6/11/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,5690054,30-Oct-94,$,USA,30/10/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,8389221,23-Oct-94,$,USA,23/10/1994
3518624,Pulp Fiction,1,1994,8.9,1344044,9311882,16-Oct-94,$,USA,16/10/1994
3063965,Forrest Gump,1,1994,8.8,1273570,1233350,23-Apr-95,$,USA,23/04/1995
3063965,Forrest Gump,1,1994,8.8,1273570,1301882,16-Apr-95,$,USA,16/04/1995
3063965,Forrest Gump,1,1994,8.8,1273570,1704996,9-Apr-95,$,USA,9/04/1995
3063965,Forrest Gump,1,1994,8.8,1273570,2650130,2-Apr-95,$,USA,2/04/1995
3063965,Forrest Gump,1,1994,8.8,1273570,1985988,26-Mar-95,$,USA,26/03/1995
3063965,Forrest Gump,1,1994,8.8,1273570,1605419,19-Mar-95,$,USA,19/03/1995
3063965,Forrest Gump,1,1994,8.8,1273570,1804188,12-Mar-95,$,USA,12/03/1995
3063965,Forrest Gump,1,1994,8.8,1273570,2033967,5-Mar-95,$,USA,5/03/1995
3063965,Forrest Gump,1,1994,8.8,1273570,2355216,26-Feb-95,$,USA,26/02/1995
3063965,Forrest Gump,1,1994,8.8,1273570,3044280,20-Feb-95,$,USA,20/02/1995
3063965,Forrest Gump,1,1994,8.8,1273570,752890,16-Jan-95,$,USA,16/01/1995
3063965,Forrest Gump,1,1994,8.8,1273570,1260602,27-Nov-94,$,USA,27/11/1994
3063965,Forrest Gump,1,1994,8.8,1273570,1539975,13-Nov-94,$,USA,13/11/1994
3063965,Forrest Gump,1,1994,8.8,1273570,1976494,6-Nov-94,$,USA,6/11/1994
3063965,Forrest Gump,1,1994,8.8,1273570,1861298,30-Oct-94,$,USA,30/10/1994
3063965,Forrest Gump,1,1994,8.8,1273570,2795175,23-Oct-94,$,USA,23/10/1994
3063965,Forrest Gump,1,1994,8.8,1273570,3272015,16-Oct-94,$,USA,16/10/1994
3063965,Forrest Gump,1,1994,8.8,1273570,3950473,9-Oct-94,$,USA,9/10/1994
3063965,Forrest Gump,1,1994,8.8,1273570,4368160,2-Oct-94,$,USA,2/10/1994
3063965,Forrest Gump,1,1994,8.8,1273570,5457584,25-Sep-94,$,USA,25/09/1994
3063965,Forrest Gump,1,1994,8.8,1273570,6066317,18-Sep-94,$,USA,18/09/1994
3063965,Forrest Gump,1,1994,8.8,1273570,6760367,11-Sep-94,$,USA,11/09/1994
3063965,Forrest Gump,1,1994,8.8,1273570,12221147,5-Sep-94,$,USA,5/09/1994
3063965,Forrest Gump,1,1994,8.8,1273570,9897242,28-Aug-94,$,USA,28/08/1994
3063965,Forrest Gump,1,1994,8.8,1273570,11248160,21-Aug-94,$,USA,21/08/1994
3063965,Forrest Gump,1,1994,8.8,1273570,14145751,14-Aug-94,$,USA,14/08/1994
3063965,Forrest Gump,1,1994,8.8,1273570,14184752,7-Aug-94,$,USA,7/08/1994
3063965,Forrest Gump,1,1994,8.8,1273570,18200256,31-Jul-94,$,USA,31/07/1994
3063965,Forrest Gump,1,1994,8.8,1273570,21931425,24-Jul-94,$,USA,24/07/1994
3063965,Forrest Gump,1,1994,8.8,1273570,24125273,17-Jul-94,$,USA,17/07/1994
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,473463,7-Dec-03,$,USA,7/12/2003
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,18034,18-Aug-02,$,USA,18/08/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,43794,11-Aug-02,$,USA,11/08/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,69067,4-Aug-02,$,USA,4/08/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,81178,28-Jul-02,$,USA,28/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,106238,21-Jul-02,$,USA,21/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,114543,14-Jul-02,$,USA,14/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,150369,7-Jul-02,$,USA,7/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,149167,30-Jun-02,$,USA,30/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,156740,23-Jun-02,$,USA,23/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,178838,16-Jun-02,$,USA,16/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,223059,9-Jun-02,$,USA,9/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,224662,2-Jun-02,$,USA,2/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,443814,27-May-02,$,USA,27/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,411515,19-May-02,$,USA,19/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,502487,12-May-02,$,USA,12/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,452061,5-May-02,$,USA,5/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,797997,28-Apr-02,$,USA,28/04/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,771711,21-Apr-02,$,USA,21/04/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,1219369,14-Apr-02,$,USA,14/04/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,1740099,7-Apr-02,$,USA,7/04/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,2382794,31-Mar-02,$,USA,31/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,2363869,24-Mar-02,$,USA,24/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,2118375,17-Mar-02,$,USA,17/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,2683317,10-Mar-02,$,USA,10/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,3318231,3-Mar-02,$,USA,3/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,3457862,24-Feb-02,$,USA,24/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,5709959,17-Feb-02,$,USA,17/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,3618397,10-Feb-02,$,USA,10/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,5704259,3-Feb-02,$,USA,3/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,7803075,27-Jan-02,$,USA,27/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,15268084,20-Jan-02,$,USA,20/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,16201260,13-Jan-02,$,USA,13/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,23006447,6-Jan-02,$,USA,6/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,56952669,30-Dec-01,$,USA,30/12/2001
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,66114741,23-Dec-01,$,USA,23/12/2001
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,260593,31-Mar-02,UKP,UK,31/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,230505,24-Mar-02,UKP,UK,24/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,318180,17-Mar-02,UKP,UK,17/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,408298,10-Mar-02,UKP,UK,10/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,581682,3-Mar-02,UKP,UK,3/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,651900,24-Feb-02,UKP,UK,24/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,968387,17-Feb-02,UKP,UK,17/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,1166229,10-Feb-02,UKP,UK,10/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,1623707,3-Feb-02,UKP,UK,3/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,2416452,27-Jan-02,UKP,UK,27/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,3276912,20-Jan-02,UKP,UK,20/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,4371354,13-Jan-02,UKP,UK,13/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,5967910,6-Jan-02,UKP,UK,6/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,7825995,30-Dec-01,UKP,UK,30/12/2001
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,11058045,23-Dec-01,UKP,UK,23/12/2001
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,66347,17-Dec-03,AUD,Australia,17/12/2003
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,1053,21-Aug-02,AUD,Australia,21/08/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,7576,14-Aug-02,AUD,Australia,14/08/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,7902,7-Aug-02,AUD,Australia,7/08/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,4981,31-Jul-02,AUD,Australia,31/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,6545,24-Jul-02,AUD,Australia,24/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,7972,17-Jul-02,AUD,Australia,17/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,17283,10-Jul-02,AUD,Australia,10/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,10534,3-Jul-02,AUD,Australia,3/07/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,12122,26-Jun-02,AUD,Australia,26/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,17063,19-Jun-02,AUD,Australia,19/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,27123,12-Jun-02,AUD,Australia,12/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,27402,5-Jun-02,AUD,Australia,5/06/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,30158,29-May-02,AUD,Australia,29/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,31272,22-May-02,AUD,Australia,22/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,39297,15-May-02,AUD,Australia,15/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,41845,8-May-02,AUD,Australia,8/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,79573,1-May-02,AUD,Australia,1/05/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,98792,24-Apr-02,AUD,Australia,24/04/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,117580,17-Apr-02,AUD,Australia,17/04/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,197763,10-Apr-02,AUD,Australia,10/04/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,411101,3-Apr-02,AUD,Australia,3/04/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,241553,27-Mar-02,AUD,Australia,27/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,316376,20-Mar-02,AUD,Australia,20/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,438837,13-Mar-02,AUD,Australia,13/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,579210,6-Mar-02,AUD,Australia,6/03/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,747154,27-Feb-02,AUD,Australia,27/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,1087319,20-Feb-02,AUD,Australia,20/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,1367901,13-Feb-02,AUD,Australia,13/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,1763046,6-Feb-02,AUD,Australia,6/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,3054356,30-Jan-02,AUD,Australia,30/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,3514118,23-Jan-02,AUD,Australia,23/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,5119806,16-Jan-02,AUD,Australia,16/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,8887776,9-Jan-02,AUD,Australia,9/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,14120146,2-Jan-02,AUD,Australia,2/01/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,4166911,26-Dec-01,AUD,Australia,26/12/2001
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,401881,26-Feb-02,EUR,France,26/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,641871,19-Feb-02,EUR,France,19/02/2002
3756167,The Lord of the Rings: The Fellowship of the Ring,1,2001,8.8,1255524,694143,12-Feb-02,EUR,France,12/02/2002
